Cliente,Tipo de Transacao,Valor da Transacao,Valor Anterior a Transacao,Valor Apos a Transacao,Horario da Transacao,Classe
cliente5BBBFB,Saque,2272.53,10675.07,8402.54,2024-11-10T11:24:41.796697,0
cliente21A6D4,PIX,350.67,1807.55,1456.88,2024-04-10T15:11:25.804103,0
clienteE98012,Débito,4353.72,7483.99,3130.27,2022-03-28T03:57:28.280453,0
clienteD66D31,Crédito,3614.82,9614.24,5999.42,2022-07-13T02:48:06.881557,0
clienteD6670D,PIX,1241.57,11109.21,9867.64,2025-05-17T04:54:00.628930,0
cliente4D7A96,Débito,2023.92,5679.1,3655.18,2023-08-29T00:32:51.923388,0
cliente533251,PIX,1241.05,3148.64,1907.59,2022-07-20T02:10:34.124970,0
cliente9BF6D8,Crédito,847.11,4456.65,3609.54,2025-08-21T08:27:31.468694,0
clienteDB3B5A,Crédito,3938.11,4133.4,195.29,2025-07-18T02:19:42.261449,0
cliente8C165F,PIX,3371.66,9868.22,6496.56,2022-07-03T02:29:35.955285,0
clienteB4A44E,PIX,3698.05,10853.06,7155.01,2024-02-25T01:47:38.072356,0
cliente1FE88D,PIX,458.83,4850.21,4391.38,2024-07-03T01:22:19.714848,1
cliente540985,Saque,1712.54,5424.04,3711.5,2022-12-29T02:42:34.599306,0
cliente59E2D8,Débito,1587.53,5369.07,3781.54,2022-04-21T08:18:25.102118,1
cliente8D0827,Crédito,3763.09,9831.51,6068.42,2023-09-27T11:53:52.170067,0
cliente90513E,Débito,4500.14,9003.66,4503.52,2024-05-10T18:45:00.052283,0
cliente18F467,Débito,2212.96,2430.04,217.08,2025-12-22T01:43:52.056161,0
cliente51E1EF,Saque,4268.23,10205.21,5936.98,2022-01-16T09:39:35.432300,0
cliente2EAB8F,Crédito,1776.41,10031.12,8254.71,2024-10-22T10:48:34.497126,0
cliente5D9116,Saque,4833.84,5047.92,214.08,2022-06-28T01:16:34.159965,0
clienteE99E2D,Crédito,1904.32,6631.32,4727.0,2025-01-13T14:06:50.385376,0
cliente00892B,Débito,1411.89,10380.2,8968.31,2023-06-12T08:02:36.019250,0
cliente542298,PIX,3223.85,6009.23,2785.38,2024-11-30T16:04:46.469744,0
clienteD73D54,Crédito,2647.42,3176.88,529.46,2023-02-05T16:17:54.987407,0
cliente83DADE,Saque,1867.39,6720.05,4852.66,2022-09-06T04:09:12.025409,0
cliente39F21B,PIX,3299.01,10847.57,7548.56,2022-04-28T03:05:47.420824,0
cliente41D0B1,Débito,4941.79,6971.52,2029.73,2022-09-07T09:36:35.509857,0
cliente7F528E,Débito,1535.24,10520.02,8984.78,2022-07-17T15:48:26.935507,0
clienteB5D051,Débito,4377.48,13776.53,9399.05,2022-04-05T08:50:38.565439,0
clienteBE25EC,Crédito,4519.6,10207.16,5687.56,2024-08-06T15:55:02.096410,0
cliente4A4809,PIX,4299.02,11043.41,6744.39,2022-06-18T23:56:44.430101,1
cliente0A17B0,Crédito,720.21,4723.31,4003.1,2024-01-16T05:54:29.481149,0
cliente33F61F,PIX,2735.93,5181.26,2445.33,2024-12-23T08:25:22.387716,0
clienteC017FF,PIX,3508.47,13450.67,9942.2,2024-08-07T06:46:33.406798,0
cliente943F59,Saque,3276.06,7938.68,4662.62,2023-11-16T13:40:56.936956,0
clienteF79764,PIX,4099.19,8461.37,4362.18,2023-02-11T06:21:27.139481,0
clienteC1328F,PIX,707.12,9440.63,8733.51,2022-12-25T13:02:53.247735,1
clienteAB0BE7,Débito,1008.78,3061.15,2052.37,2022-05-14T17:25:48.123345,0
cliente09B06E,Saque,568.61,6577.94,6009.33,2023-08-01T13:32:16.790530,0
clienteE1DA07,Saque,619.79,3139.45,2519.66,2022-01-24T22:06:47.225701,0
cliente9A5D5C,Débito,3292.17,6110.8,2818.63,2024-01-10T21:37:45.111607,0
cliente9DB6B0,PIX,1334.96,3860.37,2525.41,2023-09-05T06:07:08.863942,0
clienteE99D52,Crédito,3680.23,12915.79,9235.56,2025-03-02T18:44:28.148873,0
clienteFEE680,Débito,3049.57,4889.35,1839.78,2024-04-22T03:29:11.838465,0
clienteCAD029,PIX,2906.05,5618.7,2712.65,2023-04-09T19:57:10.712465,0
cliente404151,PIX,869.66,7082.59,6212.93,2022-10-14T01:37:24.281095,0
clienteA8A082,PIX,3781.7,8763.53,4981.83,2025-07-03T15:45:33.563759,0
clienteEC477E,Saque,92.26,5635.25,5542.99,2023-06-04T23:56:17.450663,0
cliente15D277,PIX,3599.27,12428.95,8829.68,2023-10-23T05:26:17.769295,0
cliente1CC30B,Saque,667.65,9234.65,8567.0,2022-07-02T11:40:38.060956,0
cliente09B12D,Débito,3621.39,7760.32,4138.93,2024-12-24T17:11:42.953275,0
cliente4DC7EE,Saque,4657.85,9613.88,4956.03,2023-12-25T03:17:38.402253,0
cliente64F69E,Saque,2225.74,3695.2,1469.46,2024-08-03T04:49:59.671193,0
clienteBB15B0,Crédito,3056.97,7661.12,4604.15,2023-06-14T22:17:49.473711,0
cliente92D1A1,PIX,4802.79,8153.78,3350.99,2024-11-20T00:44:20.122389,0
cliente85E1FA,Saque,3728.47,10001.17,6272.7,2023-10-01T16:51:26.276148,0
clienteAF8DA9,Crédito,2659.46,12359.61,9700.15,2023-04-24T04:19:40.193128,0
cliente269247,Crédito,3938.94,6751.6,2812.66,2022-11-03T22:11:17.195883,0
cliente9D08BC,Débito,2355.92,3434.32,1078.4,2023-12-26T23:40:21.665417,0
cliente02FF31,Saque,2214.64,6967.99,4753.35,2024-01-04T02:00:02.524992,0
clienteFC6535,Crédito,1866.22,10919.34,9053.12,2023-09-08T08:43:39.810709,0
cliente5C5644,Saque,2935.77,8713.45,5777.68,2022-12-16T22:04:26.671994,0
cliente683E7F,Débito,3901.54,13373.98,9472.44,2024-11-04T00:26:30.550750,0
cliente3C6BAE,Saque,1811.17,6384.43,4573.26,2025-04-04T01:46:00.582186,0
cliente527F07,Débito,1897.7,6756.22,4858.52,2025-03-08T16:27:11.335780,0
cliente350840,Saque,1458.51,6317.93,4859.42,2023-03-20T14:40:19.617108,0
cliente7CC97B,Saque,3462.21,4374.74,912.53,2025-07-14T09:21:53.230056,0
cliente05BFFA,Crédito,2484.32,6121.2,3636.88,2024-05-05T12:57:31.294095,0
cliente0AA3A1,Crédito,4972.25,10806.2,5833.95,2022-03-06T03:36:57.235081,1
cliente2DD4B5,Saque,2500.94,4221.02,1720.08,2025-02-09T10:20:24.258940,0
clienteC7DF52,Crédito,515.63,8617.25,8101.62,2025-07-07T00:15:29.414241,1
cliente8058B9,Saque,2654.13,9240.4,6586.27,2023-01-20T21:47:00.312921,1
cliente8BFA39,Saque,4102.24,10772.93,6670.69,2025-01-24T09:31:34.430724,0
cliente6574B2,Débito,367.7,2813.65,2445.95,2023-04-29T18:39:04.312020,0
clienteFDF78E,Crédito,4062.02,7250.02,3188.0,2024-08-04T06:48:44.027873,1
cliente0B20D3,PIX,3173.17,10992.11,7818.94,2025-09-11T22:38:45.891802,0
clienteD4BC21,Débito,3120.41,12061.43,8941.02,2024-01-26T08:05:42.682609,0
clienteC19F38,PIX,2269.06,7552.84,5283.78,2024-10-20T17:27:09.280852,0
cliente375F3B,PIX,1696.52,3630.92,1934.4,2024-07-06T01:53:21.332882,0
clienteCED7A1,Saque,2099.58,4367.44,2267.86,2024-06-06T04:51:09.950690,0
cliente86CCA3,PIX,571.14,1792.02,1220.88,2025-06-12T08:35:56.021807,0
cliente7EB9BA,Saque,737.96,3322.01,2584.05,2024-10-04T12:54:09.923663,0
cliente38B9D9,Saque,2185.77,7098.05,4912.28,2025-08-11T09:44:33.441077,0
cliente9EFB6A,Saque,1977.18,3503.66,1526.48,2022-05-31T04:09:45.498997,0
cliente3874FF,Saque,1156.45,3074.09,1917.64,2023-12-02T05:31:53.999876,0
clienteF7FB79,Débito,309.46,3502.17,3192.71,2022-08-04T17:58:20.083485,0
cliente967849,Débito,4832.62,5075.5,242.88,2022-09-02T19:34:11.165773,0
cliente5DA1EC,Crédito,1511.78,11442.71,9930.93,2024-11-14T07:36:17.276386,0
cliente8DAD5E,Débito,1120.15,7888.02,6767.87,2023-08-31T11:56:40.080641,0
clienteA2666A,Crédito,976.17,4996.85,4020.68,2022-08-27T01:22:21.566431,0
clienteA4A401,PIX,4616.3,10834.2,6217.9,2024-06-23T07:37:37.638730,0
cliente5A431C,Crédito,2414.1,11624.25,9210.15,2022-12-15T13:09:30.955034,0
clienteEBB7FD,Crédito,4657.94,12702.69,8044.75,2023-08-18T21:11:26.720190,1
cliente45BCE0,Débito,1656.4,3430.37,1773.97,2024-08-19T07:01:29.982306,0
cliente601629,Débito,2393.58,5365.32,2971.74,2024-12-03T13:34:37.154766,0
cliente828C1A,Crédito,316.63,657.68,341.05,2025-06-10T06:09:45.609139,0
cliente589F7A,Crédito,46.35,5856.27,5809.92,2024-09-03T02:12:48.789384,0
cliente59E67F,Saque,2868.57,10219.08,7350.51,2023-10-31T22:07:36.300237,0
cliente0E8869,Saque,2781.03,11422.04,8641.01,2024-02-09T03:54:49.383108,0
cliente1AD0F5,Saque,4207.01,7964.58,3757.57,2025-07-07T10:47:14.738861,0
clienteB6569A,Crédito,2717.09,4997.57,2280.48,2025-03-14T09:02:38.743784,1
cliente256CC5,Crédito,1122.66,7120.4,5997.74,2022-10-09T07:52:11.625900,0
clienteA17BC9,Saque,4643.2,10850.77,6207.57,2022-10-25T16:38:09.627468,0
clienteA385E9,Crédito,489.27,3039.78,2550.51,2025-05-02T05:16:18.415162,0
cliente5774B5,Débito,3353.85,5643.04,2289.19,2025-09-19T22:29:23.126263,0
cliente826AFA,PIX,3424.34,4676.46,1252.12,2024-10-27T13:38:09.502852,0
cliente62E1B1,PIX,639.12,2848.04,2208.92,2025-03-22T10:47:52.244097,0
cliente24E9C6,Débito,3676.11,12837.68,9161.57,2022-07-01T14:10:32.121668,0
cliente527220,PIX,2581.98,12050.04,9468.06,2022-12-20T13:21:07.804230,0
clienteECB5D2,PIX,3364.59,10958.36,7593.77,2024-09-24T01:01:03.569173,1
clienteA5A59D,Crédito,726.17,8199.14,7472.97,2025-03-07T05:40:20.889258,0
cliente40BCDE,Débito,3891.21,10775.57,6884.36,2024-08-30T21:27:37.798889,0
cliente9246DD,Débito,281.29,5684.04,5402.75,2023-06-07T08:10:45.970857,0
clienteD2EBF5,Crédito,3598.6,4417.62,819.02,2023-02-17T16:04:56.376012,0
clienteBFC27C,Crédito,862.96,2160.67,1297.71,2024-03-28T17:48:19.506775,0
cliente436ACB,PIX,3436.59,9755.7,6319.11,2024-01-21T00:43:16.158619,0
clienteA2FD1A,Débito,180.68,9430.68,9250.0,2023-05-16T05:49:45.260194,0
clienteBB1D75,Saque,1420.33,10163.37,8743.04,2024-01-31T02:19:19.402774,0
clienteCA50DA,PIX,3060.97,11770.07,8709.1,2023-02-28T23:39:00.932319,0
cliente9EA589,Débito,4638.15,6995.35,2357.2,2024-03-26T20:27:13.735462,0
cliente7A6F12,Crédito,1451.46,4297.92,2846.46,2025-06-04T09:49:43.238324,0
clienteF68778,Crédito,3443.81,4105.16,661.35,2022-12-15T06:03:13.950224,0
cliente98C29B,Saque,1363.57,5705.1,4341.53,2024-08-23T05:48:19.452251,0
cliente3BA143,Saque,1216.54,10511.19,9294.65,2025-09-25T16:58:32.257790,0
cliente2423CD,Débito,4652.54,14411.33,9758.79,2024-04-21T15:44:19.015474,0
clienteDEC265,PIX,4511.53,6910.54,2399.01,2022-05-01T23:05:04.982403,0
cliente90E233,Crédito,52.72,8310.65,8257.93,2023-08-07T22:23:34.534110,0
clienteA0A018,Crédito,2497.25,5424.13,2926.88,2023-02-01T15:59:41.811907,0
clienteAF44D3,Débito,3223.25,8862.74,5639.49,2025-07-22T18:34:58.374011,0
clienteCFE89D,PIX,1780.99,6975.42,5194.43,2024-04-09T21:48:24.076651,0
clienteA1A426,Saque,4161.31,4824.2,662.89,2023-05-11T09:24:41.981002,0
clienteF7FE5F,Crédito,1042.95,4810.93,3767.98,2025-10-24T06:19:16.789824,0
clienteE7AB9E,Débito,3579.22,13149.42,9570.2,2023-01-08T20:27:07.137419,1
clienteAFFB34,PIX,4679.87,8060.93,3381.06,2024-09-15T01:05:46.609976,0
clienteB58CA3,Débito,365.65,5159.28,4793.63,2023-01-17T20:40:00.881048,0
clienteF9539E,Débito,3321.76,7998.18,4676.42,2023-05-27T19:02:17.941559,0
cliente8F3CDF,Saque,209.68,2196.34,1986.66,2024-06-02T06:18:59.851024,0
cliente108AFF,Saque,2031.19,5316.11,3284.92,2024-12-02T07:07:30.972827,1
clienteAE83C0,PIX,3249.09,6920.11,3671.02,2024-11-04T21:46:17.662658,1
cliente7E9719,PIX,942.08,9341.49,8399.41,2022-06-01T06:42:14.343724,0
cliente6DFC76,Crédito,767.61,10353.34,9585.73,2025-06-12T03:45:51.512935,0
clienteA292EB,Crédito,1784.59,5213.49,3428.9,2022-11-30T16:46:53.255241,0
clienteDAC09C,PIX,589.64,10123.69,9534.05,2025-11-21T21:06:44.983602,0
cliente38AD43,Saque,3289.09,11920.61,8631.52,2024-10-24T09:30:16.083529,0
cliente10E479,Saque,1199.45,8790.45,7591.0,2025-08-13T06:04:28.024325,0
cliente49E5EC,Saque,4228.24,9151.32,4923.08,2022-06-25T08:13:10.684224,0
cliente40BE02,PIX,1805.95,8706.22,6900.27,2025-05-25T11:50:47.632049,0
clienteB2ABDE,PIX,1223.05,5347.8,4124.75,2022-10-11T03:14:01.650607,0
clienteB19BD9,Débito,372.5,6607.55,6235.05,2024-11-15T00:31:33.538618,0
cliente3E31D9,Crédito,1148.35,9453.87,8305.52,2025-01-17T20:05:12.393152,0
clienteBB96F1,Saque,1834.76,5658.43,3823.67,2023-09-16T23:43:48.384909,1
cliente84786A,Crédito,2170.63,11311.78,9141.15,2023-03-15T21:11:55.140272,1
cliente00186E,Saque,2016.41,4881.44,2865.03,2022-09-19T11:07:12.258693,1
cliente590880,Saque,1285.16,1394.33,109.17,2025-09-22T00:40:59.927509,0
clienteD6AA4E,Débito,2595.78,8560.41,5964.63,2022-12-02T10:40:28.912420,1
cliente0DC122,PIX,3202.27,5554.29,2352.02,2023-05-07T17:23:28.145121,0
cliente7A11F4,PIX,4688.64,12212.44,7523.8,2023-01-02T23:24:10.997961,0
cliente4A15E1,Crédito,4009.49,12150.66,8141.17,2022-08-29T07:03:30.353880,0
clienteBDB612,PIX,4314.79,9247.16,4932.37,2024-04-11T09:53:07.026120,0
cliente3A5BF3,PIX,2605.68,5043.48,2437.8,2025-07-15T19:44:12.720107,0
clienteEAE934,PIX,3433.27,11229.93,7796.66,2023-04-26T10:44:52.105402,0
cliente9D7238,Débito,1053.75,4080.11,3026.36,2025-01-29T20:53:23.407328,0
cliente0416B6,Saque,731.75,9885.79,9154.04,2025-07-02T11:59:54.912197,0
cliente5D7247,Saque,2022.54,9511.72,7489.18,2025-02-25T11:26:55.485276,0
cliente67F34F,Crédito,222.31,9743.07,9520.76,2024-02-26T12:22:24.884854,0
cliente5756F0,Débito,4690.72,14063.91,9373.19,2024-09-29T06:49:01.000935,0
clienteEB1196,Saque,2192.82,6649.31,4456.49,2025-10-16T17:56:35.312398,0
cliente5AB16B,PIX,3100.15,12502.35,9402.2,2025-04-26T16:59:53.485109,1
cliente436EA0,Crédito,3581.5,6757.79,3176.29,2025-06-25T10:34:21.393951,0
clienteAA2AE9,PIX,4893.92,5651.96,758.04,2023-09-01T03:34:33.557000,0
cliente5CF1A8,PIX,944.82,8012.42,7067.6,2022-07-12T11:38:29.741665,0
cliente3D1BFC,Saque,818.58,8562.06,7743.48,2022-02-16T21:20:58.337249,0
cliente473B62,PIX,1503.19,7540.9,6037.71,2024-10-15T02:37:40.006254,0
clienteC0DC19,Saque,3083.77,6735.75,3651.98,2023-10-25T02:35:21.479889,0
cliente4B8F53,Saque,3964.15,11436.01,7471.86,2022-07-27T13:37:03.641799,0
cliente657DE7,PIX,2163.58,2370.44,206.86,2025-06-14T05:58:40.910664,0
cliente1E978F,Débito,2520.4,12281.85,9761.45,2025-10-11T15:36:26.174379,0
clienteCA2D1B,PIX,2414.05,4855.03,2440.98,2022-12-09T14:21:38.407088,0
cliente35D16D,Débito,2944.55,3310.18,365.63,2022-03-02T09:34:13.919061,0
clienteF5F239,PIX,342.82,10083.98,9741.16,2023-02-26T12:50:18.172196,0
cliente759F44,PIX,3405.55,6321.21,2915.66,2025-03-16T13:56:59.163159,0
cliente8B81D7,PIX,273.48,4231.65,3958.17,2025-10-22T13:18:44.253697,0
clienteAE1806,Crédito,242.28,9969.68,9727.4,2024-05-18T11:25:47.444319,0
cliente227518,Débito,4111.25,14010.2,9898.95,2025-04-26T05:44:55.511458,0
cliente6232AA,Débito,4001.56,12767.8,8766.24,2024-11-03T03:35:35.651766,0
cliente86F685,PIX,4441.45,9363.06,4921.61,2022-06-06T07:03:46.447318,1
cliente796381,Crédito,3435.68,5796.51,2360.83,2025-03-09T10:23:15.311281,0
cliente00336B,Débito,3920.68,5110.66,1189.98,2023-01-28T22:16:59.965378,0
cliente2448DC,Saque,2637.3,9436.06,6798.76,2024-12-17T13:03:02.695635,1
clienteCC9CE5,PIX,2251.09,2527.0,275.91,2024-11-02T00:20:01.652376,0
cliente60FFE1,Crédito,767.93,8203.95,7436.02,2025-03-31T23:18:54.404051,0
cliente7E9D92,PIX,1310.86,7187.51,5876.65,2022-12-21T13:42:58.961184,0
cliente633062,Saque,2052.86,8372.91,6320.05,2023-09-15T11:21:07.099133,0
cliente8BBDC6,Débito,2653.98,8163.05,5509.07,2024-01-19T05:35:48.789125,1
cliente3ADC1B,PIX,2770.81,6345.34,3574.53,2022-04-17T11:19:57.426851,0
cliente539960,PIX,2887.99,5597.04,2709.05,2025-03-17T02:37:31.915268,0
cliente5A8704,Crédito,2751.44,9028.03,6276.59,2025-12-14T04:27:06.408002,0
clienteBD2E3F,Saque,1084.65,3025.15,1940.5,2025-01-29T18:44:47.140877,0
cliente63EDF3,Débito,4624.29,9174.7,4550.41,2023-08-20T17:28:17.373683,0
cliente61B77D,Débito,1459.16,4215.37,2756.21,2024-12-06T03:19:41.518233,0
clienteA16F4C,Débito,3960.91,6222.66,2261.75,2025-10-18T21:19:35.743716,0
clienteF59AFE,Crédito,2779.12,9081.1,6301.98,2025-12-01T02:38:29.087421,0
cliente71B98D,Débito,3171.21,3619.11,447.9,2024-07-27T16:02:07.939562,0
cliente375A3A,PIX,1517.45,10055.48,8538.03,2024-06-26T11:30:40.678968,0
clienteE819B9,Débito,940.04,10007.94,9067.9,2025-08-18T20:22:16.984879,0
clienteB52975,PIX,804.83,3332.85,2528.02,2022-12-02T19:28:58.818499,0
cliente66D4F7,PIX,4084.38,8205.99,4121.61,2024-12-04T01:16:52.727045,0
clienteB20AB3,PIX,2878.04,6040.85,3162.81,2024-03-23T18:29:11.621227,0
cliente6B1E97,PIX,958.14,9521.32,8563.18,2022-08-18T20:02:58.041475,0
cliente816B74,PIX,4216.22,12880.11,8663.89,2024-12-30T19:50:55.201781,0
cliente6D8FC5,Saque,2212.79,10227.66,8014.87,2025-09-25T15:39:03.911209,0
clienteB43C96,Crédito,2180.01,11829.75,9649.74,2024-08-04T01:44:47.213012,1
clienteDDCD86,PIX,495.3,1204.39,709.09,2024-12-10T20:05:09.881021,0
cliente6FBDFD,Saque,4770.05,7381.18,2611.13,2022-08-06T20:26:02.166208,0
clienteE3B575,Débito,775.63,6224.39,5448.76,2024-10-24T18:33:19.674461,0
clienteAF5ECA,Crédito,3308.02,6050.86,2742.84,2025-03-09T17:18:30.760962,0
cliente7FF3F3,Crédito,3558.23,9041.44,5483.21,2023-08-29T08:21:25.370122,0
clienteF070F3,Saque,2749.19,7716.76,4967.57,2025-02-08T13:33:48.390738,0
cliente37FA7E,PIX,4952.22,12428.68,7476.46,2024-07-20T03:42:56.636277,1
clienteE113CB,Saque,568.74,984.3,415.56,2024-03-09T00:15:54.471365,0
clienteC05FC9,Débito,1241.58,10398.71,9157.13,2023-12-05T12:17:16.960381,0
clienteADAC92,PIX,3961.22,5791.62,1830.4,2024-07-13T03:33:36.763295,0
cliente740457,PIX,2832.16,10512.0,7679.84,2024-09-15T14:53:46.946315,0
clienteC697A3,Crédito,966.11,10771.63,9805.52,2023-11-17T09:54:21.223026,0
cliente1710CB,Crédito,3784.03,11027.99,7243.96,2025-09-08T12:59:17.734749,0
cliente91B5DE,PIX,801.61,7190.84,6389.23,2023-11-13T14:34:09.749072,0
cliente6B3BA2,PIX,1783.22,7251.15,5467.93,2025-11-11T13:41:57.989118,1
cliente20A00C,PIX,593.52,1697.1,1103.58,2023-04-23T10:38:54.939224,1
cliente29FBDD,Saque,2783.63,4099.19,1315.56,2025-12-21T18:53:18.151923,0
cliente8AD02D,Débito,1831.47,6048.89,4217.42,2024-03-22T22:16:36.988174,0
clienteB1478A,Débito,4636.04,7410.46,2774.42,2022-09-22T22:35:25.169315,0
cliente7D9F29,Crédito,1708.77,3710.94,2002.17,2023-12-26T11:51:59.518381,0
clienteA8B7CC,PIX,1079.62,4898.69,3819.07,2022-10-23T19:26:57.554389,0
clienteF8932B,Débito,2422.78,10913.12,8490.34,2024-10-04T21:03:38.325955,0
cliente22FBAD,Saque,2846.69,11939.9,9093.21,2024-05-06T07:48:32.216859,0
cliente5CFB57,Saque,2416.6,8118.73,5702.13,2023-08-07T01:03:56.706667,1
cliente94D79F,Saque,4079.61,10723.28,6643.67,2022-02-08T13:47:52.470470,0
clienteF5D635,PIX,3531.28,7254.06,3722.78,2022-01-05T13:43:55.254906,0
cliente9E9F9F,Saque,3840.68,8901.39,5060.71,2023-11-25T05:08:58.891364,0
cliente4E8910,Crédito,4612.27,10487.03,5874.76,2022-06-12T03:17:40.180569,1
cliente7AEF9D,Débito,4281.76,7851.51,3569.75,2025-09-02T09:40:30.347526,0
cliente153887,Débito,2714.29,5772.68,3058.39,2025-01-07T07:03:00.982443,0
clienteAE86EB,Crédito,1455.32,9592.61,8137.29,2024-09-06T15:18:27.445802,0
clienteE33E8B,Saque,1262.17,5722.17,4460.0,2023-02-18T12:27:09.371715,0
cliente10ADCC,PIX,4072.29,12619.36,8547.07,2022-04-01T03:47:24.431471,0
cliente00A0F5,PIX,3351.1,10425.16,7074.06,2025-07-05T17:21:42.520118,0
clienteCA6AE2,Saque,810.03,4440.5,3630.47,2022-11-02T22:59:49.193891,0
cliente192095,PIX,3835.77,5199.83,1364.06,2024-01-03T05:24:49.187701,0
clienteD55CC6,Saque,662.14,910.71,248.57,2024-08-25T20:54:57.634723,0
cliente2C203F,PIX,2440.07,3815.56,1375.49,2024-11-06T17:12:46.060941,1
cliente57CC7A,Saque,3061.22,12398.94,9337.72,2024-03-16T09:04:06.906642,0
cliente4EF8DB,Débito,3643.0,8974.52,5331.52,2025-07-27T14:00:28.879384,0
cliente20220A,Débito,1195.39,6563.7,5368.31,2025-11-28T09:25:24.679382,0
cliente91F946,PIX,3028.32,7003.91,3975.59,2025-05-10T13:08:14.368115,0
cliente366457,PIX,1960.55,3883.18,1922.63,2022-01-14T16:57:30.535485,0
cliente51269F,Crédito,4196.18,8935.03,4738.85,2024-11-04T04:35:03.225608,0
cliente08ACD6,Débito,242.73,5983.98,5741.25,2022-10-04T11:37:36.790006,0
cliente22A82D,Débito,1107.45,5558.77,4451.32,2022-09-29T06:20:13.998727,0
clienteDD30DE,Débito,4631.22,9600.97,4969.75,2024-03-20T15:40:06.853277,0
cliente8AF256,PIX,3662.09,12129.21,8467.12,2022-08-30T06:22:58.714808,1
cliente9B7593,Saque,891.44,3773.98,2882.54,2024-06-23T12:41:44.590305,0
cliente5AE25C,Crédito,847.4,1308.32,460.92,2022-12-01T12:21:51.459591,0
cliente784F67,Débito,2258.02,11558.28,9300.26,2023-10-24T19:24:00.757011,0
cliente2DC371,PIX,496.75,3859.06,3362.31,2023-01-28T21:56:38.872232,0
clienteBE62DB,Saque,37.99,1342.88,1304.89,2024-07-30T08:56:04.225528,0
clienteF88A4C,Crédito,4118.83,11109.3,6990.47,2022-09-09T04:07:59.274329,1
cliente56F6DF,Crédito,3076.85,5390.34,2313.49,2024-12-01T20:44:10.747483,1
clienteAA58B6,Saque,148.48,3009.49,2861.01,2022-01-12T00:49:33.028745,1
clienteCA9481,Saque,3026.44,6131.25,3104.81,2025-12-11T18:52:27.013473,0
clienteBEB4D8,Crédito,2161.01,6241.54,4080.53,2024-09-29T17:11:36.950725,0
cliente8ECD82,Crédito,3141.87,6486.45,3344.58,2022-02-10T16:17:09.661116,0
cliente2CEED7,Saque,3611.16,12387.28,8776.12,2023-05-31T23:33:40.819506,0
cliente2B31AD,Crédito,2847.03,12740.49,9893.46,2023-01-14T08:36:52.059692,0
clienteF74EC1,Crédito,3125.08,6168.47,3043.39,2025-05-29T19:15:51.756367,0
cliente554440,Débito,3578.66,8918.95,5340.29,2022-04-06T18:09:50.464002,0
clienteD6D3CE,Débito,4974.61,6749.93,1775.32,2023-09-12T08:41:58.016673,0
cliente3F26E0,Saque,216.82,5285.76,5068.94,2022-02-10T03:23:21.736075,1
cliente2FF337,Crédito,3572.57,4682.42,1109.85,2024-06-30T21:19:23.002478,0
clienteB0E4FC,Débito,4570.6,5403.17,832.57,2023-01-07T11:02:26.552922,0
cliente9317D0,Saque,4293.17,13134.77,8841.6,2023-08-08T03:09:43.784917,1
cliente888B2C,Débito,4647.83,14439.03,9791.2,2025-11-15T16:48:12.748798,1
clienteE65452,Débito,2359.09,7081.82,4722.73,2022-07-03T23:23:30.949715,0
clienteFE8478,Débito,1821.1,8317.26,6496.16,2023-11-03T14:42:19.821112,0
clienteBC2B3E,Crédito,512.3,8327.93,7815.63,2022-03-02T01:55:20.844001,0
cliente438AC7,PIX,657.81,6988.9,6331.09,2024-07-05T09:58:58.956445,0
cliente46B11A,Crédito,2564.49,12510.8,9946.31,2024-08-30T11:31:07.094930,0
clienteA647D1,Saque,4981.75,8768.68,3786.93,2022-06-20T18:23:07.651296,0
cliente54FFDD,Crédito,800.06,8329.31,7529.25,2023-01-24T04:43:36.952066,0
cliente3375B4,PIX,3543.92,12636.43,9092.51,2023-11-28T11:23:02.275701,0
clienteEC2D4A,Débito,4406.37,6283.25,1876.88,2023-11-14T13:51:03.848761,0
cliente54DF88,Crédito,2784.91,4424.73,1639.82,2025-04-07T16:27:06.109224,0
cliente849F15,Crédito,1942.46,9145.62,7203.16,2022-01-19T14:38:53.575023,0
clienteC7E399,PIX,4538.86,11421.53,6882.67,2025-04-23T10:44:42.113951,0
cliente06C0E2,Saque,2934.55,8184.21,5249.66,2025-09-29T05:25:30.731390,0
clienteC4731A,PIX,1389.93,2998.52,1608.59,2022-10-02T19:29:32.763722,0
cliente57899E,Crédito,3801.84,5899.89,2098.05,2024-08-22T09:03:04.796670,0
clienteB07A8C,Débito,867.68,4787.7,3920.02,2024-05-06T13:10:33.045391,0
cliente8FF88B,PIX,2672.37,5845.85,3173.48,2024-02-26T07:16:39.570227,1
clienteB39ACE,Débito,4764.37,13573.77,8809.4,2023-06-20T23:33:07.179453,0
cliente4F5829,PIX,4066.74,7010.16,2943.42,2024-02-26T14:27:16.127494,0
clienteD80C85,Saque,344.78,4882.58,4537.8,2023-10-12T19:29:11.920967,0
cliente9C72A2,Saque,819.42,3466.75,2647.33,2024-11-27T18:59:25.711393,0
clienteBF9192,PIX,4840.66,12663.83,7823.17,2024-08-21T06:18:54.149177,0
cliente426D75,PIX,1761.73,8213.62,6451.89,2025-08-21T17:50:41.037224,0
cliente3D14C4,Saque,1670.56,6611.19,4940.63,2022-04-07T19:27:07.815546,0
clienteC72DD9,Crédito,4009.21,13264.64,9255.43,2024-10-10T02:46:00.149616,0
